2025-09-21 19:01:42,204 - INFO] Time 0.079 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 14.090 (19.925) | MSSSIM 0.392 (0.611) | Lr 0.0001
2025-09-21 19:01:42,401 - INFO] Time 0.117 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 23.044 (20.271) | MSSSIM 0.770 (0.628) | Lr 0.0001
2025-09-21 19:01:42,561 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 23.694 (20.614) | MSSSIM 0.759 (0.641) | Lr 0.0001
2025-09-21 19:01:42,756 - INFO] Time 0.117 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 22.075 (20.747) | MSSSIM 0.686 (0.645) | Lr 0.0001
2025-09-21 19:01:42,912 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 21.088 (20.775) | MSSSIM 0.808 (0.659) | Lr 0.0001
2025-09-21 19:01:43,070 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 18.580 (20.606) | MSSSIM 0.512 (0.648) | Lr 0.0001
2025-09-21 19:01:43,226 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 19.794 (20.548) | MSSSIM 0.566 (0.642) | Lr 0.0001
2025-09-21 19:01:43,385 - INFO] Time 0.079 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 22.024 (20.647) | MSSSIM 0.805 (0.653) | Lr 0.0001
2025-09-21 19:01:43,541 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 24.798 (20.906) | MSSSIM 0.748 (0.659) | Lr 0.0001
2025-09-21 19:01:43,738 - INFO] Time 0.118 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 24.057 (21.091) | MSSSIM 0.760 (0.665) | Lr 0.0001
2025-09-21 19:01:43,895 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 20.084 (21.035) | MSSSIM 0.526 (0.657) | Lr 0.0001
2025-09-21 19:01:44,052 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 20.157 (20.989) | MSSSIM 0.690 (0.659) | Lr 0.0001
2025-09-21 19:01:44,248 - INFO] Time 0.117 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 21.942 (21.037) | MSSSIM 0.805 (0.666) | Lr 0.0001
2025-09-21 19:01:44,406 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 21.502 (21.059) | MSSSIM 0.729 (0.669) | Lr 0.0001
2025-09-21 19:01:44,564 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 21.994 (21.101) | MSSSIM 0.631 (0.667) | Lr 0.0001
2025-09-21 19:01:44,721 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 16.232 (20.890) | MSSSIM 0.660 (0.667) | Lr 0.0001
2025-09-21 19:01:44,879 - INFO] Time 0.078 | CBR 0.0208 (0.0208) | SNR 4.0 | PSNR 20.752 (20.884) | MSSSIM 0.615 (0.665) | Lr 0.0001
2025-09-21 19:01:45,037 - INFO] Time 0.079 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 23.470 (23.470) | MSSSIM 0.794 (0.794) | Lr 0.0001
2025-09-21 19:01:45,195 - INFO] Time 0.078 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 28.957 (26.213) | MSSSIM 0.870 (0.832) | Lr 0.0001
2025-09-21 19:01:45,352 - INFO] Time 0.079 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 30.538 (27.655) | MSSSIM 0.938 (0.868) | Lr 0.0001
2025-09-21 19:01:45,552 - INFO] Time 0.119 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 28.870 (27.959) | MSSSIM 0.896 (0.875) | Lr 0.0001
2025-09-21 19:01:45,748 - INFO] Time 0.116 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 21.720 (26.711) | MSSSIM 0.784 (0.857) | Lr 0.0001
2025-09-21 19:01:45,905 - INFO] Time 0.078 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 25.024 (26.430) | MSSSIM 0.818 (0.850) | Lr 0.0001
2025-09-21 19:01:46,065 - INFO] Time 0.078 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 27.426 (26.572) | MSSSIM 0.915 (0.859) | Lr 0.0001
2025-09-21 19:01:46,224 - INFO] Time 0.078 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 20.764 (25.846) | MSSSIM 0.826 (0.855) | Lr 0.0001
2025-09-21 19:01:48,086 - INFO] Time 0.116 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 28.212 (26.109) | MSSSIM 0.922 (0.863) | Lr 0.0001
2025-09-21 19:01:48,244 - INFO] Time 0.079 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 28.287 (26.327) | MSSSIM 0.914 (0.868) | Lr 0.0001
2025-09-21 19:01:48,436 - INFO] Time 0.115 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 25.974 (26.295) | MSSSIM 0.859 (0.867) | Lr 0.0001
2025-09-21 19:01:48,585 - INFO] Time 0.074 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 29.945 (26.599) | MSSSIM 0.918 (0.871) | Lr 0.0001
2025-09-21 19:01:48,737 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 20.857 (26.157) | MSSSIM 0.728 (0.860) | Lr 0.0001
2025-09-21 19:01:48,888 - INFO] Time 0.074 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 24.244 (26.021) | MSSSIM 0.813 (0.857) | Lr 0.0001
2025-09-21 19:01:49,041 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 28.631 (26.195) | MSSSIM 0.924 (0.861) | Lr 0.0001
2025-09-21 19:01:49,192 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 28.618 (26.346) | MSSSIM 0.877 (0.862) | Lr 0.0001
2025-09-21 19:01:49,382 - INFO] Time 0.115 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 27.768 (26.430) | MSSSIM 0.904 (0.865) | Lr 0.0001
2025-09-21 19:01:49,535 - INFO] Time 0.076 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 24.134 (26.302) | MSSSIM 0.812 (0.862) | Lr 0.0001
2025-09-21 19:01:49,689 - INFO] Time 0.077 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 26.391 (26.307) | MSSSIM 0.884 (0.863) | Lr 0.0001
2025-09-21 19:01:49,879 - INFO] Time 0.114 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 28.064 (26.395) | MSSSIM 0.932 (0.866) | Lr 0.0001
2025-09-21 19:01:50,032 - INFO] Time 0.077 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 24.625 (26.311) | MSSSIM 0.878 (0.867) | Lr 0.0001
2025-09-21 19:01:50,186 - INFO] Time 0.077 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 26.507 (26.319) | MSSSIM 0.822 (0.865) | Lr 0.0001
2025-09-21 19:01:50,336 - INFO] Time 0.074 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 29.983 (26.479) | MSSSIM 0.936 (0.868) | Lr 0.0001
2025-09-21 19:01:50,489 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 4.0 | PSNR 23.556 (26.357) | MSSSIM 0.825 (0.866) | Lr 0.0001
2025-09-21 19:01:50,639 - INFO] Time 0.074 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 23.912 (23.912) | MSSSIM 0.820 (0.820) | Lr 0.0001
2025-09-21 19:01:50,790 - INFO] Time 0.075 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 29.325 (26.619) | MSSSIM 0.882 (0.851) | Lr 0.0001
2025-09-21 19:01:50,937 - INFO] Time 0.073 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 31.077 (28.105) | MSSSIM 0.946 (0.883) | Lr 0.0001
2025-09-21 19:01:51,124 - INFO] Time 0.112 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 29.360 (28.419) | MSSSIM 0.908 (0.889) | Lr 0.0001
2025-09-21 19:01:51,313 - INFO] Time 0.113 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 22.474 (27.230) | MSSSIM 0.826 (0.876) | Lr 0.0001
2025-09-21 19:01:51,460 - INFO] Time 0.073 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 25.553 (26.950) | MSSSIM 0.842 (0.871) | Lr 0.0001
2025-09-21 19:01:51,610 - INFO] Time 0.074 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 27.975 (27.097) | MSSSIM 0.927 (0.879) | Lr 0.0001
2025-09-21 19:01:51,760 - INFO] Time 0.074 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 21.298 (26.372) | MSSSIM 0.852 (0.875) | Lr 0.0001
2025-09-21 19:01:51,947 - INFO] Time 0.111 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 28.773 (26.639) | MSSSIM 0.934 (0.882) | Lr 0.0001
2025-09-21 19:01:52,096 - INFO] Time 0.074 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 28.590 (26.834) | MSSSIM 0.923 (0.886) | Lr 0.0001
2025-09-21 19:01:52,282 - INFO] Time 0.111 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 26.428 (26.797) | MSSSIM 0.873 (0.885) | Lr 0.0001
2025-09-21 19:01:52,430 - INFO] Time 0.075 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 30.322 (27.091) | MSSSIM 0.926 (0.888) | Lr 0.0001
2025-09-21 19:01:52,581 - INFO] Time 0.075 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 21.370 (26.651) | MSSSIM 0.763 (0.878) | Lr 0.0001
2025-09-21 19:01:52,728 - INFO] Time 0.073 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 24.872 (26.524) | MSSSIM 0.846 (0.876) | Lr 0.0001
2025-09-21 19:01:52,875 - INFO] Time 0.073 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 29.177 (26.701) | MSSSIM 0.931 (0.880) | Lr 0.0001
2025-09-21 19:01:53,023 - INFO] Time 0.074 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 29.077 (26.849) | MSSSIM 0.894 (0.881) | Lr 0.0001
2025-09-21 19:01:53,210 - INFO] Time 0.112 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 28.433 (26.942) | MSSSIM 0.919 (0.883) | Lr 0.0001
2025-09-21 19:01:53,359 - INFO] Time 0.075 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 24.727 (26.819) | MSSSIM 0.837 (0.880) | Lr 0.0001
2025-09-21 19:01:53,508 - INFO] Time 0.074 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 26.756 (26.816) | MSSSIM 0.895 (0.881) | Lr 0.0001
2025-09-21 19:01:53,695 - INFO] Time 0.113 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 28.383 (26.894) | MSSSIM 0.939 (0.884) | Lr 0.0001
2025-09-21 19:01:53,843 - INFO] Time 0.074 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 25.264 (26.817) | MSSSIM 0.894 (0.884) | Lr 0.0001
2025-09-21 19:01:53,993 - INFO] Time 0.074 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 27.011 (26.825) | MSSSIM 0.846 (0.883) | Lr 0.0001
2025-09-21 19:01:54,140 - INFO] Time 0.073 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 30.507 (26.985) | MSSSIM 0.943 (0.885) | Lr 0.0001
2025-09-21 19:01:54,288 - INFO] Time 0.073 | CBR 0.0625 (0.0625) | SNR 4.0 | PSNR 24.176 (26.868) | MSSSIM 0.850 (0.884) | Lr 0.0001
2025-09-21 19:01:54,435 - INFO] Time 0.075 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 25.529 (25.529) | MSSSIM 0.875 (0.875) | Lr 0.0001
2025-09-21 19:01:54,583 - INFO] Time 0.073 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 31.585 (28.557) | MSSSIM 0.922 (0.898) | Lr 0.0001
2025-09-21 19:01:54,730 - INFO] Time 0.073 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 33.471 (30.195) | MSSSIM 0.964 (0.920) | Lr 0.0001
2025-09-21 19:01:54,916 - INFO] Time 0.111 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 31.346 (30.482) | MSSSIM 0.941 (0.925) | Lr 0.0001
2025-09-21 19:01:55,104 - INFO] Time 0.113 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 24.667 (29.319) | MSSSIM 0.883 (0.917) | Lr 0.0001
2025-09-21 19:01:55,252 - INFO] Time 0.073 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 27.544 (29.023) | MSSSIM 0.892 (0.913) | Lr 0.0001
2025-09-21 19:01:55,404 - INFO] Time 0.076 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 29.806 (29.135) | MSSSIM 0.947 (0.918) | Lr 0.0001
2025-09-21 19:01:55,554 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 23.505 (28.431) | MSSSIM 0.904 (0.916) | Lr 0.0001
2025-09-21 19:01:55,741 - INFO] Time 0.111 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 30.592 (28.671) | MSSSIM 0.955 (0.920) | Lr 0.0001
2025-09-21 19:01:55,892 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 30.795 (28.884) | MSSSIM 0.951 (0.923) | Lr 0.0001
2025-09-21 19:01:56,076 - INFO] Time 0.110 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 28.528 (28.851) | MSSSIM 0.916 (0.923) | Lr 0.0001
2025-09-21 19:01:56,224 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 32.328 (29.141) | MSSSIM 0.949 (0.925) | Lr 0.0001
2025-09-21 19:01:56,372 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 23.053 (28.673) | MSSSIM 0.828 (0.917) | Lr 0.0001
2025-09-21 19:01:56,520 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 26.815 (28.540) | MSSSIM 0.892 (0.916) | Lr 0.0001
2025-09-21 19:01:56,670 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 31.379 (28.729) | MSSSIM 0.953 (0.918) | Lr 0.0001
2025-09-21 19:01:56,817 - INFO] Time 0.073 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 31.333 (28.892) | MSSSIM 0.929 (0.919) | Lr 0.0001
2025-09-21 19:01:57,001 - INFO] Time 0.110 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 30.370 (28.979) | MSSSIM 0.945 (0.920) | Lr 0.0001
2025-09-21 19:01:57,149 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 26.547 (28.844) | MSSSIM 0.889 (0.919) | Lr 0.0001
2025-09-21 19:01:57,297 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 28.566 (28.829) | MSSSIM 0.926 (0.919) | Lr 0.0001
2025-09-21 19:01:57,482 - INFO] Time 0.111 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 30.420 (28.909) | MSSSIM 0.958 (0.921) | Lr 0.0001
2025-09-21 19:01:57,630 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 27.232 (28.829) | MSSSIM 0.928 (0.921) | Lr 0.0001
2025-09-21 19:01:57,779 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 28.649 (28.821) | MSSSIM 0.892 (0.920) | Lr 0.0001
2025-09-21 19:01:57,927 - INFO] Time 0.073 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 32.672 (28.988) | MSSSIM 0.962 (0.922) | Lr 0.0001
2025-09-21 19:01:58,076 - INFO] Time 0.074 | CBR 0.0833 (0.0833) | SNR 4.0 | PSNR 26.493 (28.884) | MSSSIM 0.905 (0.921) | Lr 0.0001
2025-09-21 19:01:58,223 - INFO] Time 0.074 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 29.427 (29.427) | MSSSIM 0.959 (0.959) | Lr 0.0001
2025-09-21 19:01:58,371 - INFO] Time 0.075 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 35.121 (32.274) | MSSSIM 0.963 (0.961) | Lr 0.0001
2025-09-21 19:01:58,518 - INFO] Time 0.073 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 37.445 (33.998) | MSSSIM 0.983 (0.968) | Lr 0.0001
2025-09-21 19:01:58,705 - INFO] Time 0.113 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 35.118 (34.278) | MSSSIM 0.972 (0.969) | Lr 0.0001
2025-09-21 19:01:58,887 - INFO] Time 0.110 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 28.900 (33.202) | MSSSIM 0.962 (0.968) | Lr 0.0001
2025-09-21 19:01:59,029 - INFO] Time 0.070 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 31.537 (32.925) | MSSSIM 0.960 (0.966) | Lr 0.0001
2025-09-21 19:01:59,173 - INFO] Time 0.071 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 35.738 (33.327) | MSSSIM 0.986 (0.969) | Lr 0.0001
2025-09-21 19:01:59,316 - INFO] Time 0.070 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 28.270 (32.695) | MSSSIM 0.968 (0.969) | Lr 0.0001
2025-09-21 19:01:59,497 - INFO] Time 0.107 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 36.351 (33.101) | MSSSIM 0.982 (0.970) | Lr 0.0001
2025-09-21 19:01:59,640 - INFO] Time 0.071 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 36.151 (33.406) | MSSSIM 0.980 (0.971) | Lr 0.0001
2025-09-21 19:01:59,817 - INFO] Time 0.106 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 32.642 (33.336) | MSSSIM 0.966 (0.971) | Lr 0.0001
2025-09-21 19:01:59,958 - INFO] Time 0.070 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 36.621 (33.610) | MSSSIM 0.975 (0.971) | Lr 0.0001
2025-09-21 19:02:00,100 - INFO] Time 0.070 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 26.190 (33.039) | MSSSIM 0.929 (0.968) | Lr 0.0001
2025-09-21 19:02:00,241 - INFO] Time 0.071 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 30.657 (32.869) | MSSSIM 0.959 (0.967) | Lr 0.0001
2025-09-21 19:02:00,383 - INFO] Time 0.070 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 35.118 (33.019) | MSSSIM 0.977 (0.968) | Lr 0.0001
2025-09-21 19:02:00,524 - INFO] Time 0.070 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 35.064 (33.147) | MSSSIM 0.972 (0.968) | Lr 0.0001
2025-09-21 19:02:00,701 - INFO] Time 0.106 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 35.073 (33.260) | MSSSIM 0.978 (0.969) | Lr 0.0001
2025-09-21 19:02:00,843 - INFO] Time 0.070 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 30.048 (33.082) | MSSSIM 0.955 (0.968) | Lr 0.0001
2025-09-21 19:02:00,987 - INFO] Time 0.071 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 33.450 (33.101) | MSSSIM 0.970 (0.968) | Lr 0.0001
2025-09-21 19:02:01,163 - INFO] Time 0.106 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 35.740 (33.233) | MSSSIM 0.982 (0.969) | Lr 0.0001
2025-09-21 19:02:01,304 - INFO] Time 0.070 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 31.880 (33.169) | MSSSIM 0.972 (0.969) | Lr 0.0001
2025-09-21 19:02:01,446 - INFO] Time 0.070 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 32.661 (33.145) | MSSSIM 0.959 (0.968) | Lr 0.0001
2025-09-21 19:02:01,586 - INFO] Time 0.069 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 37.185 (33.321) | MSSSIM 0.982 (0.969) | Lr 0.0001
2025-09-21 19:02:01,730 - INFO] Time 0.072 | CBR 0.1250 (0.1250) | SNR 4.0 | PSNR 30.226 (33.192) | MSSSIM 0.966 (0.969) | Lr 0.0001
2025-09-21 19:02:01,871 - INFO] Time 0.071 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 20.150 (20.150) | MSSSIM 0.567 (0.567) | Lr 0.0001
2025-09-21 19:02:02,013 - INFO] Time 0.070 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 22.709 (21.430) | MSSSIM 0.735 (0.651) | Lr 0.0001
2025-09-21 19:02:02,153 - INFO] Time 0.070 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 21.705 (21.521) | MSSSIM 0.770 (0.691) | Lr 0.0001
2025-09-21 19:02:02,332 - INFO] Time 0.107 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 22.630 (21.799) | MSSSIM 0.768 (0.710) | Lr 0.0001
2025-09-21 19:02:02,510 - INFO] Time 0.106 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 17.889 (21.017) | MSSSIM 0.481 (0.664) | Lr 0.0001
2025-09-21 19:02:02,651 - INFO] Time 0.070 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 21.316 (21.067) | MSSSIM 0.655 (0.663) | Lr 0.0001
2025-09-21 19:02:02,795 - INFO] Time 0.070 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 21.421 (21.117) | MSSSIM 0.706 (0.669) | Lr 0.0001
2025-09-21 19:02:02,939 - INFO] Time 0.071 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 14.947 (20.346) | MSSSIM 0.456 (0.642) | Lr 0.0001
2025-09-21 19:02:03,118 - INFO] Time 0.106 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 23.157 (20.658) | MSSSIM 0.776 (0.657) | Lr 0.0001
2025-09-21 19:02:03,261 - INFO] Time 0.070 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 24.034 (20.996) | MSSSIM 0.775 (0.669) | Lr 0.0001
2025-09-21 19:02:03,440 - INFO] Time 0.107 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 22.394 (21.123) | MSSSIM 0.709 (0.673) | Lr 0.0001
2025-09-21 19:02:03,581 - INFO] Time 0.071 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 21.165 (21.126) | MSSSIM 0.817 (0.685) | Lr 0.0001
2025-09-21 19:02:03,723 - INFO] Time 0.070 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 18.770 (20.945) | MSSSIM 0.542 (0.674) | Lr 0.0001
2025-09-21 19:02:03,864 - INFO] Time 0.070 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 20.116 (20.886) | MSSSIM 0.610 (0.669) | Lr 0.0001
2025-09-21 19:02:04,007 - INFO] Time 0.071 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 21.966 (20.958) | MSSSIM 0.807 (0.678) | Lr 0.0001
2025-09-21 19:02:04,155 - INFO] Time 0.073 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 25.307 (21.230) | MSSSIM 0.771 (0.684) | Lr 0.0001
2025-09-21 19:02:04,345 - INFO] Time 0.113 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 24.348 (21.413) | MSSSIM 0.769 (0.689) | Lr 0.0001
2025-09-21 19:02:04,496 - INFO] Time 0.075 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 20.124 (21.342) | MSSSIM 0.551 (0.681) | Lr 0.0001
2025-09-21 19:02:04,648 - INFO] Time 0.075 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 20.264 (21.285) | MSSSIM 0.716 (0.683) | Lr 0.0001
2025-09-21 19:02:04,837 - INFO] Time 0.113 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 21.859 (21.314) | MSSSIM 0.816 (0.690) | Lr 0.0001
2025-09-21 19:02:04,988 - INFO] Time 0.076 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 21.866 (21.340) | MSSSIM 0.754 (0.693) | Lr 0.0001
2025-09-21 19:02:05,141 - INFO] Time 0.075 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 22.381 (21.387) | MSSSIM 0.659 (0.691) | Lr 0.0001
2025-09-21 19:02:05,293 - INFO] Time 0.075 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 16.176 (21.161) | MSSSIM 0.668 (0.690) | Lr 0.0001
2025-09-21 19:02:05,445 - INFO] Time 0.075 | CBR 0.0208 (0.0208) | SNR 7.0 | PSNR 21.086 (21.157) | MSSSIM 0.654 (0.689) | Lr 0.0001
2025-09-21 19:02:05,596 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 23.985 (23.985) | MSSSIM 0.822 (0.822) | Lr 0.0001
2025-09-21 19:02:05,747 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 29.349 (26.667) | MSSSIM 0.885 (0.854) | Lr 0.0001
2025-09-21 19:02:05,896 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 30.985 (28.106) | MSSSIM 0.945 (0.884) | Lr 0.0001
2025-09-21 19:02:06,089 - INFO] Time 0.115 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 29.276 (28.399) | MSSSIM 0.909 (0.890) | Lr 0.0001
2025-09-21 19:02:06,279 - INFO] Time 0.113 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 22.476 (27.214) | MSSSIM 0.826 (0.878) | Lr 0.0001
2025-09-21 19:02:06,430 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 25.348 (26.903) | MSSSIM 0.840 (0.871) | Lr 0.0001
2025-09-21 19:02:06,583 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 27.887 (27.044) | MSSSIM 0.925 (0.879) | Lr 0.0001
2025-09-21 19:02:06,737 - INFO] Time 0.076 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 21.463 (26.346) | MSSSIM 0.859 (0.877) | Lr 0.0001
2025-09-21 19:02:06,928 - INFO] Time 0.113 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 28.506 (26.586) | MSSSIM 0.929 (0.882) | Lr 0.0001
2025-09-21 19:02:07,080 - INFO] Time 0.075 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 28.625 (26.790) | MSSSIM 0.923 (0.887) | Lr 0.0001
2025-09-21 19:02:07,274 - INFO] Time 0.117 | CBR 0.0417 (0.0417) | SNR 7.0 | PSNR 26.361 (26.751) | MSSSIM 0.878 (0.886) | Lr 0.0001
